	Ocimum basilicum	Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri,Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri
	Ocimum basilicum	Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri,Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri
	Ocimum basilicum	Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri,Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri
	Ocimum basilicum	Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri,Ocimum album,Ocimum anisatum,Ocimum barrelieri,Ocimum basilicum album,Ocimum basilicum bullatum,Ocimum basilicum densiflorum,Ocimum basilicum difforme,Ocimum basilicum glabratum,Ocimum basilicum majus,Ocimum basilicum pelvifolium,Ocimum basilicum purpurascens,Ocimum basilicum thyrsiflorum,Ocimum basilicum violaceum,Ocimum basilicum violocrispum,Ocimum basilicum viridicrispum,Ocimum basilicum vulgare,Ocimum bullatum,Ocimum caryophyllatum,Ocimum chevalieri,Ocimum ciliare,Ocimum ciliatum,Ocimum citrodorum,Ocimum cochleatum,Ocimum dentatum,Ocimum hispidum,Ocimum integerrimum,Ocimum lanceolatum,Ocimum laxum,Ocimum majus,Ocimum medium,Ocimum minus,Ocimum nigrum,Ocimum odorum,Ocimum scabrum,Ocimum simile,Ocimum thyrsiflorum,Ocimum urticifolium,Plectranthus barrelieri
	Ocimum gratissimum	Ocimum gratissimum,Ocimum gratissimum
	Ocimum gratissimum	Ocimum gratissimum,Ocimum gratissimum
	Ocimum kilimandscharicum	Ocimum johnstonii,Ocimum tortuosum
	Ocimum micranthum	Ocimum flexuosum,Ocimum guatemalense,Ocimum micranthum,Ocimum montanum,Ocimum pubescens
	Ocimum micranthum	Ocimum flexuosum,Ocimum guatemalense,Ocimum micranthum,Ocimum montanum,Ocimum pubescens
	Ocimum minimum	Ocimum basilicum chamaeleonticum,Ocimum basilicum minimum
	Ocimum sanctum	Geniosporum tenuiflorum,Lumnitzera tenuiflora,Moschosma tenuiflorum,Ocimum anisodorum,Ocimum caryophyllinum,Ocimum hirsutum,Ocimum inodorum,Ocimum monachorum,Ocimum sanctum,Ocimum sanctum angustifolium,Ocimum sanctum cubensis,Ocimum sanctum hirsutum,Ocimum scutellarioides,Ocimum subserratum,Ocimum tenuiflorum anisodorum,Ocimum tenuiflorum villicaulis,Ocimum tomentosum,Ocimum villosum,Plectranthus monachorum
	Ocimum selloi	Lumnitzera carnosa,Ocimum atrovirens,Ocimum ebracteatum,Ocimum graveolens,Ocimum montevideanum,Ocimum selloi,Ocimum selloi angustifolium,Ocimum selloi carnosum,Ocimum selloi genuinum,Ocimum selloi serratum,Ocimum selloi subintegrifolium,Ocimum selloi tweedieanum,Ocimum tweedieanum
	Ocimum tenuiflorum	Geniosporum tenuiflorum,Lumnitzera tenuiflora,Moschosma tenuiflorum,Ocimum anisodorum,Ocimum caryophyllinum,Ocimum hirsutum,Ocimum inodorum,Ocimum monachorum,Ocimum sanctum,Ocimum sanctum angustifolium,Ocimum sanctum cubensis,Ocimum sanctum hirsutum,Ocimum scutellarioides,Ocimum subserratum,Ocimum tenuiflorum anisodorum,Ocimum tenuiflorum villicaulis,Ocimum tomentosum,Ocimum villosum,Plectranthus monachorum,Geniosporum tenuiflorum,Lumnitzera tenuiflora,Moschosma tenuiflorum,Ocimum anisodorum,Ocimum caryophyllinum,Ocimum hirsutum,Ocimum inodorum,Ocimum monachorum,Ocimum sanctum,Ocimum sanctum angustifolium,Ocimum sanctum cubensis,Ocimum sanctum hirsutum,Ocimum scutellarioides,Ocimum subserratum,Ocimum tenuiflorum anisodorum,Ocimum tenuiflorum villicaulis,Ocimum tomentosum,Ocimum villosum,Plectranthus monachorum
	Oenanthe crocata	Oenanthe carviformis,Oenanthe crocata,Oenanthe dacica
	Oenanthe divaricata	Oenanthe divaricata,Selinum divaricatum
	Oliveria decumbens	Callistroma erubescens,Carum decumbens,Carum orientalum,Oliveria aucheri,Oliveria bruguieri,Oliveria orientalis
	Ononis natrix	Ononis ambigua
	Ophryosporus heptanthus	Eupatorium heptanthum,Eupatorium origanoides,Kanimia colombiana,Ophryosporus origanoides,Ophryosporus origanoides microcephalus
	Origanum acutidens	Amaracus haussknechtii acutidens
	Origanum bastetanum	Origanum bastetanum,Origanum gussonei,Origanum macrostachyum,Origanum virens,Origanum virens siculum,Origanum virens spicatum,Origanum virescens,Origanum vulgare macrostachyum,Origanum vulgare virens
	Origanum boissieri	Amaracus ciliatus,Origanum ciliatum
	Origanum calcaratum	Amaracus tournefortii,Beltokon tournefortii,Origanum tournefortii
	Origanum cordifolium	Amaracus cordifolius
	Origanum dayi	Satureja camphorata
	Origanum dictamnus	Amaracus dictamnus,Amaracus tomentosus,Majorana dictamnus,Origanum dictamnifolium,Origanum saxatile
	Origanum elongatum	Origanum font-queri,Origanum glandulosum elongatum,Origanum grosii
	Origanum floribundum	Origanum cinereum
	Origanum leptocladum	Amaracus leptocladus
	Origanum libanoticum	Amaracus libanoticus
	Origanum majorana	Amaracus majorana,Majorana cretica hortorum,Majorana dubia,Majorana fragrans,Majorana hortensis,Majorana majorana,Majorana mexicana,Majorana ovalifolia,Majorana ovatifolia,Majorana suffruticosa,Majorana tenuifolia,Majorana tenuifolia,Majorana uncinata,Majorana vulgaris,Origanum confertum,Origanum dubium,Origanum majorana majoranoides,Origanum majorana tenuifolium,Origanum majoranoides,Origanum odorum,Origanum salvifolium,Thymus majorana
	Origanum majoricum	Amaracus majorica,Majorana majorica,Origanum acinifolium,Origanum balearicum,Origanum lusitanicum,Origanum majoricum lusitanicum,Origanum paui
	Origanum micranthum	Mentha formosana,Micromeria formosana,Origanum albiflorum,Origanum americanum,Origanum anglicum,Origanum barcense,Origanum capitatum,Origanum creticum,Origanum decipiens,Origanum dilatatum,Origanum elegans,Origanum heracleoticum,Origanum hirtum albiflorum,Origanum latifolium,Origanum laxiflorum,Origanum loureiroi,Origanum majus,Origanum megastachyum hirtum,Origanum micranthum,Origanum nutans,Origanum officinale,Origanum orientale,Origanum puberulum,Origanum purpurescens,Origanum serpylliforme,Origanum stoloniferum,Origanum thymiflorum,Origanum venosum,Origanum vulgare albidum,Origanum vulgare albiflorum,Origanum vulgare albiflorum,Origanum vulgare album,Origanum vulgare autrale,Origanum vulgare carneum,Origanum vulgare chlorescens,Origanum vulgare creticum,Origanum vulgare creticum,Origanum vulgare formosanum,Origanum vulgare glabrescens,Origanum vulgare glabrescens,Origanum vulgare heracleoticum,Origanum vulgare hirtum,Origanum vulgare humile,Origanum vulgare humile,Origanum vulgare intermedium,Origanum vulgare megastachyum,Origanum vulgare megastachyum,Origanum vulgare pallescens,Origanum vulgare pallescens,Origanum vulgare pallidum,Origanum vulgare parviflorum,Origanum vulgare prismaticum,Origanum vulgare puberulum,Origanum vulgare purpurascens,Origanum vulgare rufescens,Origanum vulgare spiculigerum,Origanum vulgare thymiflorum,Origanum watsonii,Oroga heracleotica
	Origanum minoanum	Majorana leptoclados
	Origanum onites	Majorana cretica,Majorana cretica silvestris,Majorana onites,Majorana orega,Majorana oreja,Majorana smyrnaea,Onites tomentosus,Origanum album,Origanum heracleoticum,Origanum orega,Origanum pallidum,Origanum smyrnaeum,Origanum tragoriganum,Schizocalyx smyrnaeus
	Origanum scabrum	Amaracus pulcher,Amaracus scaber,Origanum pulchrum,Origanum scabrum pulchrum
	Origanum syriacum	Origanum syriacum
	Origanum vulgare	Origanum floridum,Thymus origanum,Origanum floridum,Thymus origanum
	Origanum vulgare	Origanum floridum,Thymus origanum,Origanum floridum,Thymus origanum
	Origanum vulgare	Origanum floridum,Thymus origanum,Origanum floridum,Thymus origanum
	Origanum vulgare	Origanum floridum,Thymus origanum,Origanum floridum,Thymus origanum
	Origanum vulgare	Origanum floridum,Thymus origanum,Origanum floridum,Thymus origanum
	Otostegia michauxii	Otostegia michauxii
	Ozothamnus diosmifolius	Gnaphalium diosmifolium,Gnaphalium piluliferum,Helichrysum diosmifolium,Helichrysum diosmifolium
	Paeonia emodi	Paeonia anomala emodi,Paeonia emodi glabrata,Paeonia emodi glabrata
	Pandanus odoratissimus	Hasskarlia globosa,Marquartia globosa,Pandanus distichus,Pandanus elegantissimus,Pandanus flabelliformis,Pandanus maritimus,Pandanus nudus,Pandanus odoratissimus,Pandanus sativus,Pandanus spurius,Pandanus utilis stephanocarpa,Pandanus vacqua,Vinsonia consanguinea,Vinsonia macrostigma,Vinsonia media,Vinsonia propinqua,Vinsonia stephanocarpa,Vinsonia striata,Vinsonia thouarsii,Vinsonia utilis
	Parthenium hysterophorus	Argyrochaeta bipinnatifida,Echetrosis pentasperma,Parthenium lobatum,Parthenium pinnatifidum
	Pectis apodocephala	Lorentea brevipedunculata,Pectis apodocephala,Pectis rubiacea
	Pectis floribunda	Chthonia elongata,Lorentea polycephala,Pectis elongata divaricata,Pectis elongata fasciculiflora,Pectis elongata floribunda,Pectis elongata oerstediana,Pectis fasciculiflora,Pectis floribunda,Pectis oerstediana,Pectis plumieri,Pectis polycephala,Pectis stricta,Pectis taliscana
	Pectis oligocephala	Lorentea oligocephala,Lorentea ramosissima,Pectis maritima
	Pelargonium graveolens	Geraniospermum terebintaceum,Geranium graveolens,Geranium radula,Geranium terebinthinaceum,Hoarea intermixta,Pelargonium asperum,Pelargonium intermedium,Pelargonium terebintaceum
	Pelargonium graveolens	Geraniospermum terebintaceum,Geranium graveolens,Geranium radula,Geranium terebinthinaceum,Hoarea intermixta,Pelargonium asperum,Pelargonium intermedium,Pelargonium terebintaceum
	Pentaceras australe	Ailanthus punctata,Cookia australis
	Perilla frutescens	Ocimum frutescens,Perilla frutescens typica,Perilla ocymoides,Perilla urticifolia,Ocimum frutescens,Perilla frutescens typica,Perilla ocymoides,Perilla urticifolia
	Perovskia atriplicifolia	Perovskia pamirica
	Persea primatogena	Persea primatogena
	Persea schiedeana	Persea gratissima schiedeana,Persea pittieri
	Petiveria alliacea	Mapa graveolens,Petiveria alliacea grandiflora,Petiveria alliacea octandra,Petiveria corrientina,Petiveria foetida,Petiveria hexandria,Petiveria ochroleuca,Petiveria octandra,Petiveria paraguayensis
	Peucedanum cervariifolium	Peucedanum cervariifolium,Peucedanum sintenisii
	Peucedanum scoparium	Johrenia scoparia,Johrenia tenuissima,Johreniopsis scoparia,Peucedanum scoparium
	Phellodendron chinense	Phellodendron fargesii
	Philodendron acutatum	Philodendron acutatum,Philodendron cyclops,Philodendron guaraense
	Philodendron fragrantissimum	Arosma obtusifolia,Caladium fragrantissimum,Philodendron accrescens,Philodendron brevilaminatum,Philodendron clementis,Philodendron demerarae,Philodendron latipes,Philodendron poeppigii
	Phlomis bourgaei	Phlomis schwarzii
	Phlomis bracteosa	Phlomis bracteosa,Phlomis bracteosa longifolia,Phlomis cordata,Phlomis lamiifolia,Phlomis latifolia,Phlomis simplex,Phlomoides lamiifolia
	Phlomis fruticosa	Beloakon luteum,Phlomis angustifolia,Phlomis collina,Phlomis latifolia,Phlomis portae,Phlomis salviifolia,Phlomis scariosa
	Phlomis nissolii	Phlomis tarsensis
	Phlomis persica	Phlomis cymifera
	Phlomis pungens	Phlomis herba-venti pungens,Phlomis mesopotamica,Phlomis pseudopuogens,Phlomis pungens,Phlomis pungens hispida,Phlomis reticulata,Phlomis seticalycina,Phlomis taurica,Phlomitis pungens
	Phlomis rigida	Anemitis rigida,Phlomis shepardii
	Phlomis samia	Beloakon tomentosum,Phlomis superba
	Physocaulis nodosus	Acularia nodosa,Anthriscus nodosa,Anthriscus scandix,Biasolettia nodosa,Caucalis scandix-nodosa,Fiebera nodosa,Myrrhis nodosa,Myrrhoides nodosa,Physocaulis nodosa,Physocaulis nodosus,Scandix nodosa,Torilis macrocarpa,Torilis tumida
	Pilgerodendron uviferum	Juniperus uvifera,Libocedrus tetragona,Thuja tetragona
	Pimenta adenoclada	Eugenia adenoclada,Krokia adenoclada,Myrtekmania adenoclada
	Pimenta dioica	Caryophyllus pimenta,Eugenia micrantha,Eugenia pimenta,Eugenia pimenta longifolia,Eugenia pimenta ovalifolia,Eugenia tabasco,Evanesca crassifolia,Myrtus aromatica,Myrtus aromatica,Myrtus dioica,Myrtus pimenta,Myrtus pimenta brevifolia,Myrtus pimenta longifolia,Myrtus piperita,Myrtus tabasco,Pimenta aromatica,Pimenta communis,Pimenta dioica tabasco,Pimenta officinalis,Pimenta officinalis cumanensis,Pimenta officinalis longifolia,Pimenta officinalis ovalifolia,Pimenta officinalis tabasco,Pimenta pimenta,Pimenta tabasco,Pimenta vulgaris,Pimenta vulgaris,Pimentus aromatica,Pimentus geminata,Pimentus vera
	Pimenta pseudocaryophyllus	Eugenia acuminata,Eugenia caryophylla,Eugenia leandriana,Eugenia pseudocaryophyllus ocoteoides,Myrtus caryophyllata,Pseudocaryophyllus acuminatus,Pseudocaryophyllus chrysophyllus,Pseudocaryophyllus costatus,Pseudocaryophyllus crenatus,Pseudocaryophyllus glaziovianus,Pseudocaryophyllus jaccoudii,Pseudocaryophyllus leandrianus,Pseudocaryophyllus organensis
	Pimpinella acuminata	Carum acuminatum,Pimpinella hazariensis,Reutera acuminata
	Pimpinella anisactis	Pimpinella litvinovii
	Pimpinella anisum	Anisum odoratum,Anisum officinale,Anisum officinarum,Anisum vulgare,Apium anisum,Carum anisum,Pimpinele anisa,Selinum anisum,Seseli gilliesii,Sison anisum,Tragium anisum
	Pimpinella aurea	Pimpinella flava,Pimpinella ramosissima,Reutera aurea,Reutera cervariifolia,Reutera flava
	Pimpinella barbata	Pimpinella glaucescens,Ptychotis barbata
	Pimpinella saxifraga	Apium laconicum,Apium saxifragum,Apium tragoselinum,Carum nigrum,Carum saxifraga,Pimpinella acaulis,Pimpinella angustifolia,Pimpinella asopii,Pimpinella calvertii,Pimpinella crispa,Pimpinella dissecta,Pimpinella genevensis,Pimpinella hircina,Pimpinella hyrcina,Pimpinella laciniata,Pimpinella laconica,Pimpinella latifolia,Pimpinella lucida,Pimpinella magna,Pimpinella major,Pimpinella media,Pimpinella minor,Pimpinella ovata,Pimpinella poteriifolia,Pimpinella pratensis,Pimpinella rotunda,Pimpinella rotundifolia,Pimpinella saxifraga alpestris,Pimpinella saxifraga alpestris,Pimpinella saxifraga dissectifolia,Pimpinella saxifraga dissectifolia,Pimpinella saxifraga procera,Pimpinella saxifraga procera,Pimpinella saxifraga tevennensis,Pimpinella variifolia,Selinum pimpinella,Tragoselinum hircinum,Tragoselinum minus,Tragoselinum minus,Tragoselinum saxifragum
	Pimpinella tragioides	Reutera tragioides
	Pinus insularis	Pinus insularis,Pinus insularis langbianensis,Pinus kesiya insularis,Pinus langbianensis,Pinus taeda
	Pinus laricio	Pinus clusiana corsicana,Pinus italica,Pinus laricio,Pinus laricio calabrica,Pinus laricio corsica,Pinus laricio corsicana,Pinus laricio poiretiana,Pinus laricio poiretiana,Pinus laricio typica,Pinus nigra calabrica,Pinus nigra calabrica,Pinus nigra corsicana,Pinus nigra maritima,Pinus nigra poiretania,Pinus sylvestris maritima
	Pinus sylvestris	Pinus borealis,Pinus fominii,Pinus fominii cretacea,Pinus frieseana,Pinus genovensis,Pinus lapponica,Pinus montana,Pinus mughus,Pinus resinosa,Pinus rubra,Pinus sylvestris altaica,Pinus sylvestris aquitana,Pinus sylvestris baliosperma,Pinus sylvestris batava,Pinus sylvestris borussica,Pinus sylvestris brevifolia,Pinus sylvestris caraminica,Pinus sylvestris communis,Pinus sylvestris cretacea,Pinus sylvestris echinata,Pinus sylvestris erythranthera,Pinus sylvestris genuina,Pinus sylvestris genuina,Pinus sylvestris haguenensis,Pinus sylvestris haynensis,Pinus sylvestris hercynica,Pinus sylvestris hercynica,Pinus sylvestris horizontalis,Pinus sylvestris kienitzii,Pinus sylvestris lapponica,Pinus sylvestris leucosperma,Pinus sylvestris macrocarpa,Pinus sylvestris melanocarpa,Pinus sylvestris monticola,Pinus sylvestris nana,Pinus sylvestris nevadensis,Pinus sylvestris nevadensis,Pinus sylvestris norvegica,Pinus sylvestris pannonica,Pinus sylvestris pannonica,Pinus sylvestris parvifolia,Pinus sylvestris patula,Pinus sylvestris phaeosperma,Pinus sylvestris rigensis,Pinus sylvestris rubra,Pinus sylvestris rubriflora,Pinus sylvestris sarmatica,Pinus sylvestris scariosa,Pinus sylvestris scotica,Pinus sylvestris seitzii,Pinus sylvestris septentrionalis,Pinus sylvestris sibirica,Pinus sylvestris sibirica,Pinus sylvestris sphagnicola,Pinus sylvestris superrhenana,Pinus sylvestris tartarica,Pinus sylvestris turfosa,Pinus tartarica
	Piper barbatum	Artanthe alpina,Artanthe andicola,Artanthe barbata,Piper alpinum,Piper andicola,Piper atrorameum,Piper barbatum andicola,Piper jamesonii,Schilleria barbata
	Piper borbonense	Chavica pyrifolia,Chavica radicans,Cubeba borbonensis,Cubeba costulata,Piper aristolochioides,Piper cubeba,Piper dubium,Piper mascarense,Piper perrottetii,Piper pyrifolium,Piper radicans
	Piper capense	Coccobryon capense,Peperomia capensis,Piper bequaertii,Piper bisexuale,Piper emirnense,Piper humblotii,Piper molleri,Piper pseudosylvaticum,Piper sacleuxii,Piper trichopodum,Piper volkensii
	Piper chaba	Chavica chaba
	Piper divaricatum	Artanthe adenophylla,Artanthe colubrina,Artanthe glabella,Artanthe meyeri,Artanthe obovata,Artanthe subaequalis,Artanthe tejucensis,Piper apiculatum,Piper belemense,Piper crassifolium,Piper crassum,Piper densispicatum,Piper glabellum,Piper glabrilimbum,Piper guedesii,Piper impunctatum,Piper insipiens,Piper leiophyllum,Piper nitidum,Piper oblongilimbum,Piper praemorsum,Piper romboutsii,Piper subaequale,Piper tejucense,Piper tumidicondyli,Schilleria colubrina
	Piper longum	Chavica longa,Chavica roxburghii,Chavica sarmentosa,Piper latifolium,Piper roxburghii,Piper sarmentosum,Piper turbinatum
	Piper mikanianum	Artanthe mikaniana,Piper debile,Piper mikanianum clausum,Piper misionesanum,Piper parthenium,Piper parthenium pilosius,Schilleria mikaniana
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper nigrum	Piper nigrum
	Piper officinarum	Chavica celtidiformis,Chavica hainana,Chavica labillardieri,Chavica maritima,Chavica officinarum,Chavica parvifolia,Chavica peepuloides,Chavica retrofracta,Cubeba chaba,Piper arnottianum,Piper callosum,Piper chaba,Piper longum,Piper maritimum,Piper officinarum,Piper palawanum,Piper parvifolium,Steffensia carpunya
	Piper ossanum	Artanthe adunca,Artanthe cearensis,Artanthe celtidifolia,Artanthe elongata,Artanthe galeottii,Artanthe granulosa,Artanthe velloziana,Lepianthes granulatum,Piper aduncifolium,Piper aduncum ossanum,Piper aduncum sigualense,Piper anguillispicum,Piper angustifolium,Piper angustifolium ossanum,Piper celtidifolium,Piper disparispicum,Piper dubium,Piper elongatifolium,Piper elongatum,Piper elongatum,Piper elongatum pampayacusum,Piper fatoanum,Piper granulosum,Piper hebecarpum,Piper imberbe,Piper intersitum,Piper kuntzei,Piper lancifolium,Piper lineatum hirtipetiolatum,Piper linguifolium,Piper martinicense,Piper martinicense montis-pilati,Piper multinervium,Piper nonconformans,Piper oblanceolatum fragilicaule,Piper ossanum,Piper parvibracteatum,Piper purpurascens,Piper reciprocum,Piper scabrum,Piper stehleorum,Piper subrectinerve,Steffensia adunca,Steffensia angustifolia,Steffensia celtidifolia,Steffensia elongata
	Pistacia atlantica	Lentiscus atlantica,Lentiscus mutica,Pistacia atlantica cabulica,Pistacia atlantica cypricola,Pistacia atlantica latifolia,Pistacia atlantica mutica,Pistacia cabulica,Pistacia chia,Pistacia choulettei,Pistacia mutica,Pistacia mutica cabulica,Pistacia mutica cypricola,Pistacia mutica multijuga
	Pitaviaster haplophyllus	Acronychia haplophylla,Acronychia tetrandra,Euodia haplophylla,Jambolifera tetrandra
	Pittosporum tobira	Euonymus tobira,Pittosporum tobira chinense
	Pituranthos scoparius	Deverra fallax,Deverra virgata,Pituranthos fallax,Pituranthos scoparius,Pituranthos scoparius fallax,Pituranthos scoparius intermedius,Pituranthos scoparius muratianus,Pituranthos scoparius rubellus,Pituranthos tortuosus virgatus,Pituranthos virgatus
	Platonia insignis	Aristoclesia esculenta,Moronobea esculenta,Moronobea grandiflora,Moronobea montana,Platonia grandiflora,Platonia insignis,Symphonia esculenta,Symphonia grandiflora,Symphonia moronobea
	Plectranthus amboinicus	Coleus amboinicus violaceus,Coleus aromaticus,Coleus carnosus,Coleus crassifolius,Coleus subfrutectosus,Coleus suborbicularis,Coleus suganda,Coleus vaalae,Majana amboinica,Majana carnosa,Majana suganda,Ocimum vaalae,Plectranthus amboinicus
	Plectranthus barbatus	Coleus barbatus
	Plectranthus melissoides	Isodon melissiformis,Plectranthus melissoides,Rabdosia melissiformis,Rabdosia melissoides
	Plectranthus neochilus	Coleus neochilus,Coleus palliolatus,Coleus schinzii
